ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
255,18,16,18,23,21,17,22,27,29,25,27,21,20,22,25,28,31,35,29,28,29
256,28,31,33,38,34,35,51,56,50,47,43,31,24,36,39,36,45,50,49,47,56
257,1,6,13,7,6,12,18,18,14,18,12,11,6,5,7,12,19,12,7,4,6
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,3,4,4,4,4,4,4,5,5,4,5,4,4,4,5,5,5,5,5,5,5
261,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,1,0,0,1,1,2,3,3,1,1,0,1,2,4,4,3,2,3,3,4,4
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,6,6,7,13,10,11,10,13,11,13,18,13,13,10,11,9,8,13,10,11,9
272,81,93,96,93,73,74,62,93,116,120,111,81,86,78,98,114,116,119,96,107,80
273,0,2,3,4,4,0,1,2,5,5,4,3,0,0,2,6,9,9,10,5,4
274,1,3,6,8,6,4,7,7,8,8,10,9,8,7,7,7,9,10,10,9,8
275,6,10,12,13,14,13,7,6,4,3,2,5,7,6,9,8,9,4,5,3,5
276,2,2,3,2,2,3,3,4,4,4,3,3,3,3,4,4,4,4,4,3,4
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,16,13,17,16,7,17,21,23,23,21,23,13,23,23,26,23,28,26,15,21,20
279,0,2,3,3,2,2,2,3,3,3,3,2,2,3,3,4,4,3,3,2,2
280,0,1,3,3,0,-2,-3,1,1,0,0,1,1,0,1,0,1,3,2,1,-2
281,13,13,8,11,5,11,8,10,12,9,15,13,15,16,25,22,16,14,8,9,12
282,0,1,1,1,1,2,2,1,2,2,3,4,4,4,2,2,1,2,2,2,2
283,5,5,2,3,2,4,3,7,7,6,7,7,8,7,8,8,6,7,6,7,4
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,7,9,9,11,8,4,3,8,11,13,13,10,5,8,11,9,6,6,4,2,4
286,10,13,22,19,17,16,15,19,25,23,20,17,19,26,31,30,27,28,20,22,18
287,1,1,2,3,2,2,1,2,2,2,2,2,2,1,3,3,2,2,2,2,1
288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,21,23,18,19,18,17,18,18,18,15,16,17,15,17,17,18,15,14,16,15,17
295,1,1,1,0,0,1,1,1,1,1,2,3,3,3,2,2,1,2,1,1,2
296,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,1,2,2
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,3,2,4,5,5,6,7,7,4,5,6,6,6,6,7,6,8,8,9,9,10
299,2,3,4,3,3,3,3,3,3,4,3,3,3,3,4,5,5,5,5,4,4
300,5,6,6,8,10,10,10,11,10,9,9,10,10,12,12,10,9,10,11,12,12
301,21,18,15,18,26,23,23,23,22,19,23,30,30,28,27,21,18,20,24,18,16
302,8,7,6,6,5,5,6,7,7,7,6,5,5,7,7,7,7,7,6,6,7
303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
