ID,2023-04-25,2023-04-26,2023-04-27,2023-04-28,2023-04-29,2023-04-30,2023-05-01,2023-05-02,2023-05-03,2023-05-04,2023-05-05,2023-05-06,2023-05-07,2023-05-08,2023-05-09,2023-05-10,2023-05-11,2023-05-12,2023-05-13,2023-05-14,2023-05-15
SAMPLE_00040,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1
SAMPLE_00041,3,3,3,4,4,3,3,3,3,3,2,3,2,4,4,4,3,2,2,4,4
SAMPLE_00042,1,2,3,3,6,3,2,4,2,3,3,4,3,3,6,3,4,4,5,5,4
SAMPLE_00045,4,3,8,9,10,11,8,10,7,9,5,4,6,4,7,6,11,10,8,12,13
SAMPLE_00046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00049,-1,0,-2,-3,-1,-1,1,-1,-1,-2,-1,2,3,4,5,6,3,-1,-1,2,2
SAMPLE_00050,-1,-1,1,1,6,2,4,0,4,4,3,4,1,6,2,3,3,-1,1,3,4
SAMPLE_00052,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00054,10,16,21,26,65,35,10,35,20,19,32,39,45,48,72,34,30,29,35,54,48
SAMPLE_00057,-11,-11,6,22,73,33,24,14,6,13,12,11,8,-4,-7,-7,-5,7,19,21,14
SAMPLE_00058,0,0,3,0,2,0,0,3,1,1,2,3,2,2,4,3,1,1,1,2,1
SAMPLE_00060,4,9,23,14,29,6,10,37,26,47,32,18,9,11,31,25,47,34,23,32,18
SAMPLE_00061,2,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1
SAMPLE_00062,0,1,1,1,2,1,0,1,1,1,1,1,1,2,2,1,1,1,1,2,2
SAMPLE_00066,4,6,7,5,10,4,7,8,4,9,7,10,7,5,7,10,7,6,6,9,4
SAMPLE_00072,0,1,2,1,-1,0,-2,1,3,2,2,2,1,2,4,4,4,4,2,0,0
SAMPLE_00073,1,-1,1,-3,0,2,0,1,1,1,4,5,5,5,8,2,4,1,2,4,6
SAMPLE_00076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_00089,0,1,1,1,1,1,0,1,1,0,1,1,1,1,2,1,1,1,1,1,1
SAMPLE_00093,0,1,1,1,2,1,0,1,1,1,1,1,2,2,3,1,1,1,1,2,2
SAMPLE_00101,0,0,0,1,1,1,0,1,0,0,1,1,1,1,2,1,1,1,1,1,1
SAMPLE_00102,0,1,0,4,4,0,0,0,1,0,1,2,1,2,2,2,0,2,3,2,2
SAMPLE_00103,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
SAMPLE_00105,2,1,1,0,4,2,2,3,1,1,-1,2,2,2,5,3,-1,0,2,9,8
SAMPLE_00106,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00107,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00109,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
SAMPLE_00119,1,2,3,3,8,4,1,4,2,2,4,4,5,6,9,4,4,3,4,6,6
SAMPLE_00120,7,4,4,3,4,3,5,5,6,6,5,4,1,4,3,4,3,3,2,4,5
SAMPLE_00124,11,16,15,15,11,2,7,12,7,10,5,6,6,1,6,15,7,8,9,10,3
SAMPLE_00126,1,1,2,2,5,3,1,3,2,1,2,3,3,4,6,3,3,2,3,4,4
SAMPLE_00129,1,1,2,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1
SAMPLE_00144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00162,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1
SAMPLE_00163,2,3,3,4,9,5,2,5,3,2,4,5,6,7,11,5,5,4,5,8,7
SAMPLE_00164,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1
SAMPLE_00165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_00167,4,4,4,7,19,8,4,11,6,3,8,11,13,17,24,12,9,8,9,14,13
SAMPLE_00170,1,1,4,3,5,0,2,4,3,4,3,4,1,4,3,3,3,2,2,2,1
SAMPLE_00172,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00173,1,1,2,2,4,2,1,2,1,1,2,2,3,3,5,2,2,2,2,4,3
SAMPLE_00174,0,0,0,0,1,0,-1,0,0,0,0,1,1,1,0,0,0,0,1,1,1
SAMPLE_00176,21,15,2,11,34,30,40,16,24,17,1,16,21,30,20,38,13,4,2,22,22
SAMPLE_00179,0,0,0,0,1,1,1,2,0,1,1,1,1,1,1,-1,0,0,1,2,1
SAMPLE_00180,1,1,1,1,2,0,0,2,1,1,2,2,1,2,3,2,1,1,2,2,2
SAMPLE_00181,-2,-1,-1,0,2,2,1,0,-2,0,2,2,2,0,0,-1,-1,1,2,3,3
SAMPLE_00182,1,0,2,3,5,4,2,5,2,2,2,0,3,4,5,3,3,4,3,5,5
SAMPLE_00184,16,13,18,9,12,8,8,14,11,19,14,9,7,3,9,14,16,14,8,10,8
SAMPLE_00188,0,1,1,0,2,2,2,2,3,2,2,2,1,2,2,2,1,0,1,1,1
SAMPLE_00190,4,8,13,10,13,9,13,8,11,16,10,9,9,8,3,9,6,2,6,7,9
SAMPLE_00195,16,11,14,13,10,12,16,19,15,16,13,11,12,9,14,12,10,12,8,14,16
SAMPLE_00201,0,-2,0,2,5,5,5,4,2,-1,3,1,3,3,2,-1,0,2,0,5,3
SAMPLE_00203,1,1,0,2,3,2,3,2,1,0,1,1,1,2,4,0,0,1,0,1,3
SAMPLE_00204,1,2,1,1,5,6,4,4,5,2,1,4,3,1,4,5,1,3,3,4,5
SAMPLE_00206,8,4,5,1,1,5,3,10,6,4,5,-1,4,3,12,7,6,5,1,3,5
SAMPLE_00212,1,1,1,0,0,0,0,1,1,1,1,0,0,0,2,1,1,1,0,0,1
SAMPLE_00213,1,1,2,2,1,1,-1,1,0,1,2,2,0,0,2,1,1,1,1,0,0
SAMPLE_00214,-1,-3,-1,-1,0,1,-2,-1,-1,0,2,3,2,1,0,1,-1,0,0,4,1
SAMPLE_00215,-1,-2,-3,0,2,1,0,-1,-1,0,1,2,1,0,1,0,-2,0,1,3,2
SAMPLE_00217,1,1,1,1,4,2,1,2,1,1,2,2,3,3,4,2,2,2,2,3,3
SAMPLE_00218,1,3,6,4,7,7,3,5,3,5,4,4,6,3,5,6,5,5,4,5,5
SAMPLE_00222,11,12,12,10,11,11,11,8,12,12,10,9,6,6,8,16,12,12,10,9,10
SAMPLE_00224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_00227,0,0,1,2,3,1,0,1,1,2,2,2,2,1,2,1,1,2,1,2,1
SAMPLE_00228,0,1,1,1,4,1,0,1,2,3,3,3,3,3,4,3,2,2,2,4,2
SAMPLE_00229,-2,-10,3,-9,11,-3,-4,-4,-3,-8,12,8,1,8,2,6,5,0,4,12,-1
SAMPLE_00230,39,35,39,46,49,39,47,32,35,29,28,25,31,29,25,50,28,51,38,50,38
SAMPLE_00231,0,0,1,0,2,1,0,1,0,1,0,2,2,2,3,3,2,3,3,3,2
SAMPLE_00236,-40,-53,43,71,145,-24,-35,37,41,136,126,82,36,45,31,3,53,120,146,102,70
SAMPLE_00237,-8,-13,33,43,74,-7,10,45,41,73,54,62,34,57,35,31,27,49,67,56,31
SAMPLE_00240,2,2,5,4,7,6,8,7,4,7,4,3,3,4,6,3,6,3,3,7,8
SAMPLE_00242,-1,-1,3,-1,2,7,1,2,0,-1,2,3,6,5,2,4,2,1,2,6,7
SAMPLE_00245,3,0,2,3,5,4,5,4,4,3,2,2,3,3,3,2,2,3,1,6,4
SAMPLE_00248,-4,11,27,10,19,0,1,22,8,25,3,2,11,8,23,17,28,9,11,19,14
SAMPLE_00253,-11,-14,4,10,26,-14,-13,9,7,35,25,15,6,5,9,1,16,27,28,26,13
SAMPLE_00254,3,4,5,6,15,8,2,8,4,4,7,8,10,11,17,8,7,6,8,12,11
SAMPLE_00255,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1
SAMPLE_00257,1,1,2,2,4,2,1,2,1,1,2,2,3,3,5,2,2,2,2,3,3
SAMPLE_00258,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1
SAMPLE_00260,-6,9,9,34,92,47,21,19,-3,18,43,69,58,60,80,35,28,20,42,66,67
SAMPLE_00262,-1,0,-1,0,2,1,1,0,0,0,1,2,2,1,2,0,0,0,0,1,2
SAMPLE_00263,-1,1,3,5,14,6,2,5,2,4,8,9,8,9,12,5,5,5,7,10,10
SAMPLE_00264,-2,17,48,88,147,83,66,69,16,70,91,111,131,103,119,59,79,79,108,126,112
SAMPLE_00266,5,8,11,12,29,16,5,16,9,8,14,17,20,22,33,17,15,13,16,24,22
SAMPLE_00267,59,55,41,49,119,81,32,42,18,43,66,76,73,62,97,65,87,69,85,112,65
SAMPLE_00270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
SAMPLE_00271,0,0,0,0,0,0,1,1,0,-1,0,0,0,1,2,1,1,1,0,0,1
SAMPLE_00273,11,9,32,23,31,30,21,41,49,75,72,55,8,2,29,19,73,78,67,48,29
SAMPLE_00274,-2,-3,2,7,15,0,2,10,3,8,4,9,8,11,12,3,7,8,13,10,9
SAMPLE_00275,3,1,1,5,5,3,1,3,3,3,5,7,8,5,3,6,1,7,4,5,4
SAMPLE_00276,10,14,24,26,48,27,11,27,19,22,30,29,30,26,46,28,27,30,30,39,34
SAMPLE_00277,1,1,1,1,3,2,1,2,1,1,2,2,2,2,4,2,2,1,2,3,2
SAMPLE_00278,-2,-1,1,2,3,-1,-1,0,0,4,3,2,1,0,1,1,3,4,4,4,2
SAMPLE_00279,-2,-2,-3,1,4,-1,1,2,2,8,6,5,0,1,3,3,8,9,8,5,3
SAMPLE_00280,0,-1,1,5,7,5,4,4,2,1,4,6,4,5,8,2,2,3,2,5,7
SAMPLE_00281,-20,-10,-13,22,37,27,21,-9,-18,1,20,27,16,16,31,10,15,11,8,18,31
SAMPLE_00282,0,0,1,1,2,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1
SAMPLE_00284,0,1,1,1,3,1,0,1,1,1,1,1,2,2,3,1,1,1,1,2,2
SAMPLE_00285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00289,1,1,2,2,5,2,1,3,1,1,2,3,3,3,5,3,2,2,3,4,3
SAMPLE_00290,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
SAMPLE_00291,1,1,1,2,4,2,1,2,1,1,2,2,3,3,4,2,2,2,2,3,3
SAMPLE_00294,1,1,1,2,5,3,1,2,1,1,3,3,3,4,6,3,2,3,3,4,4
SAMPLE_00295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
SAMPLE_00296,0,1,1,1,2,1,0,1,1,1,1,1,1,2,2,1,1,1,1,2,2
SAMPLE_00297,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0
SAMPLE_00298,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
SAMPLE_00299,-1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,-1,0,1,1
SAMPLE_00300,6,3,5,2,8,5,4,4,1,3,2,4,4,4,5,6,5,5,5,5,5
SAMPLE_00301,3,5,7,7,18,10,3,10,6,5,8,10,13,14,21,10,9,8,10,15,14
SAMPLE_00302,3,2,6,3,10,6,3,2,6,5,6,6,7,5,6,11,5,8,6,8,8
SAMPLE_00305,20,13,15,9,5,9,9,8,9,10,7,10,7,7,9,10,10,8,7,12,12
SAMPLE_00306,3,8,6,3,0,-4,-4,-2,6,12,4,-1,-2,-3,8,11,10,8,-2,-1,-2
SAMPLE_00311,1,1,1,1,3,2,1,2,1,1,2,2,2,3,4,2,2,1,2,3,3
SAMPLE_00313,26,25,13,13,22,15,21,20,16,13,21,18,16,17,29,35,20,26,16,17,20
SAMPLE_00314,18,17,20,23,35,26,19,24,20,24,20,21,24,22,30,28,22,22,20,31,27
SAMPLE_00316,8,10,11,14,19,13,12,12,10,13,13,12,12,8,12,13,10,12,12,15,11
SAMPLE_00317,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
SAMPLE_00318,0,1,1,1,2,1,2,1,2,2,2,1,1,0,1,1,1,1,1,1,1
SAMPLE_00319,1,4,5,5,8,7,6,6,6,6,6,3,3,3,3,6,6,7,6,7,7
SAMPLE_00320,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1
SAMPLE_00321,1,2,2,2,3,2,1,2,2,2,3,1,2,2,3,3,2,3,2,3,3
SAMPLE_00322,0,1,1,1,2,1,0,1,1,0,1,1,1,1,2,1,1,1,1,1,1
SAMPLE_00323,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00325,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1
SAMPLE_00326,0,0,1,5,10,2,0,-3,-3,2,4,4,0,2,1,0,3,2,4,3,0
SAMPLE_00327,24,22,35,35,43,28,21,22,22,32,27,28,28,26,27,28,25,21,22,38,27
SAMPLE_00328,1,9,13,14,25,10,8,14,13,13,11,10,9,17,28,15,22,14,16,16,16
SAMPLE_00329,1,-1,2,2,1,-2,-3,1,2,7,4,5,4,1,3,2,4,4,3,1,-1
SAMPLE_00330,24,12,25,24,29,33,20,34,33,36,31,22,11,20,38,22,16,26,22,52,67
SAMPLE_00331,27,24,19,19,16,17,16,15,19,22,20,14,16,15,26,22,23,13,8,20,23
SAMPLE_00332,0,0,1,2,3,1,-1,0,0,0,1,2,1,1,1,1,0,2,2,2,1
SAMPLE_00333,0,0,1,1,2,1,0,1,-1,0,0,1,1,0,1,0,-1,0,2,3,3
SAMPLE_00334,13,11,12,12,14,9,11,10,11,11,10,6,3,6,6,10,7,10,7,13,9
SAMPLE_00335,1,2,3,3,8,4,1,4,2,2,4,4,5,6,9,4,4,3,4,6,6
SAMPLE_00336,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
SAMPLE_00337,1,1,1,1,3,2,0,1,1,1,2,2,2,1,3,2,1,1,1,2,2
SAMPLE_00338,-1,-1,0,1,2,0,-1,0,-1,1,1,2,3,2,2,1,0,0,0,1,0
SAMPLE_00339,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00340,0,3,7,3,4,1,1,3,4,9,5,4,5,1,1,6,5,6,5,3,0
SAMPLE_00341,1,2,2,3,5,2,0,4,3,3,4,4,4,4,7,4,2,2,2,4,4
SAMPLE_00342,2,1,1,0,-2,-2,1,1,3,2,-2,0,-2,1,-1,-1,2,-2,-1,1,-1
SAMPLE_00344,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,2,2
SAMPLE_00345,1,2,2,2,6,3,1,3,2,2,3,3,4,4,7,3,3,3,3,5,4
SAMPLE_00346,2,3,3,4,4,2,3,3,4,4,2,2,1,2,3,3,3,3,2,2,2
SAMPLE_00347,0,3,4,13,24,5,-1,-4,-3,4,2,5,2,5,9,8,5,10,11,15,11
SAMPLE_00348,0,1,1,1,2,1,0,1,1,1,1,1,1,2,2,1,1,1,1,2,2
SAMPLE_00350,0,0,0,1,1,1,0,1,0,0,-1,0,1,0,1,0,-1,-1,1,2,1
SAMPLE_00351,2,3,3,1,3,-1,1,-1,2,5,4,2,1,2,3,4,4,4,2,1,3
SAMPLE_00352,-31,-48,-10,-35,73,4,-2,57,-2,44,13,29,64,43,60,36,-5,-41,-31,8,17
SAMPLE_00356,2,7,11,13,14,1,-1,3,7,7,8,6,1,0,3,5,10,8,8,5,-2
SAMPLE_00357,0,0,1,-3,1,0,-5,2,2,5,3,2,6,3,10,8,10,8,2,6,1
SAMPLE_00359,18,1,-1,37,47,45,30,48,48,58,60,43,29,1,35,40,10,61,44,103,56
SAMPLE_00363,12,7,4,7,8,7,5,9,4,2,5,5,7,9,13,9,4,7,4,9,7
SAMPLE_00364,1,2,2,3,5,3,1,3,2,1,3,3,3,4,5,3,2,2,3,5,4
SAMPLE_00365,19,1,-20,-16,42,9,33,48,44,-6,-2,30,6,28,56,44,-20,-18,2,1,28
SAMPLE_00370,21,31,18,40,43,17,31,35,36,37,14,20,14,13,21,19,-3,14,17,24,22
SAMPLE_00376,37,31,36,71,98,66,52,52,20,31,26,46,51,36,55,21,46,59,65,88,60
SAMPLE_00379,2,5,12,14,9,-1,1,0,0,16,4,1,-3,-3,0,15,22,27,9,0,3
SAMPLE_00381,1,2,2,3,6,3,1,4,2,2,3,4,4,5,7,4,3,3,4,5,5
SAMPLE_00382,0,1,1,1,2,1,0,1,1,1,1,1,1,2,2,1,1,1,1,2,2
SAMPLE_00385,4,3,5,4,14,6,-2,7,4,3,1,7,8,9,15,9,6,8,3,8,6
SAMPLE_00388,1,2,3,3,8,4,1,4,2,2,4,4,5,6,9,4,4,3,4,6,6
SAMPLE_00390,1,1,2,2,5,3,1,3,2,1,2,3,4,4,6,3,3,2,3,4,4
SAMPLE_00391,-5,-4,-2,4,22,16,8,11,6,12,7,11,12,6,7,5,2,4,4,11,11
SAMPLE_00394,79,44,6,96,56,84,67,11,67,37,87,93,26,39,-1,48,28,110,69,108,91
SAMPLE_00399,1,2,8,9,20,7,0,6,-1,1,10,13,10,16,16,6,8,13,17,19,14
SAMPLE_00402,7,13,19,27,46,24,12,24,7,15,16,24,28,34,50,23,22,22,23,41,34
SAMPLE_00408,25,19,18,22,15,18,20,18,12,18,17,23,18,16,16,17,18,20,13,25,13
SAMPLE_00412,0,-1,1,-2,0,-1,-3,2,-2,3,2,0,4,-1,1,1,2,1,0,2,0
SAMPLE_00415,0,1,8,18,12,0,-6,5,18,34,29,23,13,-2,6,12,12,26,22,10,5
SAMPLE_00417,-1,-1,0,0,0,-1,-1,0,0,1,0,1,1,1,1,2,2,2,2,1,1
SAMPLE_00418,-1,0,1,4,5,0,-2,0,-1,4,3,7,5,2,4,5,3,3,3,7,3
SAMPLE_00419,-3,-2,4,2,1,1,-7,-5,-1,-3,-1,4,0,-3,3,15,1,7,6,20,24
SAMPLE_00421,-1,1,1,1,4,2,2,1,0,1,1,3,2,2,4,2,3,0,2,3,3
SAMPLE_00423,0,-1,-1,5,10,5,2,8,6,10,2,9,9,4,9,4,5,5,8,7,11
SAMPLE_00426,0,1,1,1,2,1,0,1,1,1,1,1,1,2,2,1,1,1,1,2,2
SAMPLE_00428,-2,1,3,5,8,3,0,6,11,11,11,8,7,9,19,15,12,8,3,1,-1
SAMPLE_00429,0,-2,0,6,31,0,-1,14,14,13,14,20,16,19,26,28,10,13,12,14,15
SAMPLE_00433,0,-2,-1,-1,0,1,-1,0,-1,0,0,1,1,0,0,1,0,1,0,1,2
SAMPLE_00434,0,1,1,1,2,1,0,1,1,0,1,1,1,1,2,1,1,1,1,2,1
SAMPLE_00436,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00437,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1
SAMPLE_00438,0,1,1,1,2,1,0,1,1,1,1,1,2,2,3,1,1,1,1,2,2
SAMPLE_00439,1,2,2,2,6,3,1,3,2,1,3,3,4,4,6,3,3,2,3,5,4
SAMPLE_00441,0,1,1,1,2,1,0,1,1,1,1,1,1,2,2,1,1,1,1,2,2
SAMPLE_00445,1,-1,0,0,3,1,1,1,1,0,1,1,2,2,3,3,2,2,2,4,3
SAMPLE_00448,-1,-1,0,0,3,1,0,1,2,2,3,3,3,2,2,2,1,1,0,0,0
SAMPLE_00451,1,1,1,1,2,1,1,2,1,1,1,1,2,2,3,1,1,1,1,2,2
SAMPLE_00452,5,3,3,4,1,1,4,5,7,2,0,5,4,9,8,7,3,6,1,8,6
SAMPLE_00458,1,0,2,3,3,1,-2,2,1,4,3,4,3,1,4,2,3,3,1,2,2
SAMPLE_00461,3,6,5,7,13,5,1,6,8,5,0,7,1,6,13,14,7,6,5,12,9
SAMPLE_00467,6,4,-4,0,14,8,7,12,2,16,15,14,13,10,24,16,19,8,11,17,13
SAMPLE_00471,7,9,11,12,26,17,5,16,9,8,13,13,19,17,27,17,11,14,16,27,22
SAMPLE_00474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00479,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1
SAMPLE_00480,0,0,0,1,1,1,0,1,0,0,1,1,1,1,2,1,1,1,1,1,1
SAMPLE_00481,2,4,6,5,9,6,4,4,6,11,7,6,7,4,4,10,7,5,7,7,4
SAMPLE_00482,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0
SAMPLE_00489,0,1,1,1,2,1,1,1,0,2,2,2,2,1,2,1,2,2,1,2,2
SAMPLE_00490,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0,1,1,1,0,1,1
SAMPLE_00491,-2,-1,5,10,12,4,4,4,4,12,13,10,6,6,4,-3,2,7,8,12,13
SAMPLE_00492,8,16,39,21,57,41,22,28,28,29,29,41,45,24,19,30,14,17,49,64,58
SAMPLE_00498,2,2,4,5,13,8,3,7,3,4,6,7,8,9,13,6,5,6,7,11,11
SAMPLE_00499,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00500,0,1,0,1,3,1,1,3,1,1,1,2,3,3,5,2,1,1,2,2,3
SAMPLE_00501,0,0,0,1,2,1,0,1,0,1,1,1,1,1,2,1,1,1,1,2,1
SAMPLE_00503,0,1,2,2,5,2,0,2,2,2,3,3,3,4,5,3,3,3,3,4,4
SAMPLE_00504,0,0,1,1,2,1,0,1,0,0,1,1,1,1,2,1,1,1,1,1,1
SAMPLE_00507,1,1,1,2,4,2,1,2,1,1,2,2,3,3,5,2,2,2,2,3,3
SAMPLE_00510,3,3,3,3,4,2,2,2,3,3,4,2,2,0,3,4,3,3,3,3,2
SAMPLE_00516,0,0,0,1,1,1,0,1,1,0,1,1,1,1,2,1,1,1,1,1,1
SAMPLE_00518,22,3,17,-7,49,39,44,31,15,21,-1,12,5,3,17,40,9,-8,3,39,47
SAMPLE_00523,0,0,3,6,10,3,0,-1,-1,4,7,2,1,1,4,1,4,5,4,6,3
SAMPLE_00528,9,10,11,13,20,14,13,12,9,10,9,11,8,6,9,15,13,14,13,16,14
SAMPLE_00535,-1,0,2,1,0,-1,-2,-2,0,3,2,1,1,-1,0,2,1,1,-1,1,-1
SAMPLE_00536,0,0,4,2,6,2,2,3,0,5,3,5,3,4,7,3,6,3,3,3,6
SAMPLE_00538,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
SAMPLE_00540,0,-1,1,1,2,0,-1,0,0,2,2,2,0,-1,-1,0,1,1,2,2,1
SAMPLE_00541,5,5,9,9,6,3,3,5,10,12,6,8,6,4,7,9,9,10,6,7,9
SAMPLE_00543,6,4,3,6,12,7,9,8,8,2,0,3,5,10,12,10,3,5,9,10,11
SAMPLE_00547,3,8,5,19,17,9,15,23,12,23,6,22,22,25,26,10,6,5,2,12,13
SAMPLE_00551,-1,-1,0,1,2,-1,1,1,1,2,2,2,0,1,1,0,2,3,3,2,1
SAMPLE_00554,-1,-1,0,1,3,-2,0,0,1,4,2,3,1,1,0,-1,0,1,2,0,0
SAMPLE_00555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00559,0,0,1,0,2,0,0,2,0,1,1,1,1,1,3,1,2,1,1,2,1
SAMPLE_00560,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_00562,0,1,1,1,2,1,0,1,1,1,1,1,1,2,2,1,1,1,1,2,2
SAMPLE_00564,2,2,3,3,8,5,1,5,3,2,4,5,6,6,10,5,4,4,5,7,6
SAMPLE_00565,28,25,35,44,53,47,49,52,41,37,31,20,28,33,34,36,30,40,34,42,45
SAMPLE_00566,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
SAMPLE_00567,-1,-1,-1,0,1,0,0,0,0,0,0,1,0,1,0,0,-1,0,0,0,1
SAMPLE_00568,0,1,2,1,2,1,1,2,1,1,1,0,0,0,0,1,2,1,1,0,0
SAMPLE_00570,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
SAMPLE_00572,16,24,30,36,87,48,15,49,28,23,40,51,61,66,100,51,40,37,46,73,68
SAMPLE_00577,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_00578,1,0,0,1,1,1,0,1,0,0,1,1,1,1,2,1,1,0,1,1,1
SAMPLE_00580,1,1,1,1,2,1,0,2,1,1,1,1,1,1,3,2,2,1,1,2,1
SAMPLE_00581,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
SAMPLE_00583,139,115,126,130,163,127,118,118,124,152,117,92,104,75,131,177,129,122,82,117,142
