ID,2023-04-25,2023-04-26,2023-04-27,2023-04-28,2023-04-29,2023-04-30,2023-05-01,2023-05-02,2023-05-03,2023-05-04,2023-05-05,2023-05-06,2023-05-07,2023-05-08,2023-05-09,2023-05-10,2023-05-11,2023-05-12,2023-05-13,2023-05-14,2023-05-15
SAMPLE_00138,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,6,6,6,6,6
SAMPLE_00139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00140,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5
SAMPLE_00141,5,6,7,7,7,8,8,8,8,9,9,9,9,9,9,10,10,10,10,10,10
SAMPLE_00142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00143,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
SAMPLE_00145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00146,-16,-1,6,7,-5,-16,-7,35,55,19,-5,7,30,39,51,18,-11,-8,-7,-4,-9
SAMPLE_00147,53,48,58,53,43,51,56,61,46,61,41,28,27,45,53,61,78,59,55,88,102
SAMPLE_00148,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
SAMPLE_00149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00151,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6
SAMPLE_00152,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5
SAMPLE_00153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00154,1,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,3,4,3,3,3
SAMPLE_00155,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5
SAMPLE_00156,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
SAMPLE_00157,2358,1339,1265,230,-1,-107,996,2693,1856,1668,1317,917,1431,1553,3752,2368,2540,1314,824,-167,442
SAMPLE_00158,72,142,115,60,35,129,84,36,88,85,26,-11,64,21,-12,103,125,63,21,121,113
SAMPLE_00159,-1454,-1588,-723,-1711,-4609,-6936,-2270,2628,3110,424,-2175,-1958,3036,6366,7881,3390,-30,1617,-1067,-1250,-1351
SAMPLE_00160,5420,5265,3190,3385,2283,1782,2476,5536,6237,5096,4491,4422,2551,4106,5118,5178,4295,3634,4362,3569,5078
SAMPLE_00166,1,1,2,2,2,1,3,5,5,4,6,6,6,5,4,4,3,5,4,3,2
SAMPLE_00168,29,33,52,46,37,32,32,26,23,40,33,27,29,35,31,29,44,33,29,30,29
SAMPLE_00169,4,2,4,5,8,5,8,11,6,5,3,6,7,7,9,3,5,6,7,6,7
SAMPLE_00171,6,7,8,8,9,9,9,10,10,10,10,10,11,11,11,11,12,12,12,12,12
SAMPLE_00175,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4
SAMPLE_00177,5,5,6,6,6,7,7,8,7,8,7,8,8,8,9,8,11,9,10,10,11
SAMPLE_00178,14,6,5,16,20,18,6,34,31,22,13,13,32,15,26,18,22,31,40,58,21
SAMPLE_00183,1,2,5,4,3,2,4,3,2,2,0,2,1,2,1,0,3,1,1,0,3
SAMPLE_00185,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
SAMPLE_00186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00187,3,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,7
SAMPLE_00189,3,3,3,4,4,4,4,4,4,4,5,5,5,4,5,5,5,5,5,5,5
SAMPLE_00191,3,2,7,6,7,6,6,7,9,14,10,6,4,7,9,7,11,7,7,7,8
SAMPLE_00192,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
SAMPLE_00193,4,5,5,6,6,6,6,7,7,7,7,7,7,7,8,8,8,8,8,8,8
SAMPLE_00194,7,7,4,6,5,6,5,7,7,7,9,7,6,6,9,10,8,9,7,6,6
SAMPLE_00196,4,2,4,3,3,3,3,5,5,6,6,4,5,5,7,6,6,5,4,4,4
SAMPLE_00197,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
SAMPLE_00198,3,3,3,4,5,4,5,6,6,5,4,5,5,5,6,5,5,5,5,4,5
SAMPLE_00199,6,8,8,8,6,7,9,7,9,9,9,7,8,10,8,9,9,9,8,10,11
SAMPLE_00200,3,3,3,3,3,4,4,4,4,4,4,3,4,4,5,5,5,5,4,4,4
SAMPLE_00202,3,4,4,4,4,3,3,4,5,4,3,4,4,5,6,6,5,5,5,5,5
SAMPLE_00205,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
SAMPLE_00207,3,3,4,4,5,4,4,5,5,6,5,5,4,5,5,5,5,5,5,5,6
SAMPLE_00208,9,8,9,9,10,9,11,12,12,14,14,14,13,14,16,14,14,14,14,14,16
SAMPLE_00209,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
SAMPLE_00210,11,37,15,16,17,32,19,26,71,29,35,22,41,13,26,71,36,19,9,40,20
SAMPLE_00211,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5
SAMPLE_00216,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4
SAMPLE_00219,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
SAMPLE_00220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
SAMPLE_00221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
SAMPLE_00223,2,10,5,4,2,4,3,3,10,5,6,4,5,5,5,13,6,6,4,7,5
SAMPLE_00225,2,1,0,2,1,3,3,3,2,2,4,2,5,5,6,4,3,4,2,4,4
SAMPLE_00226,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2
SAMPLE_00232,-1,2,0,2,1,0,1,0,3,1,3,0,1,3,1,3,0,1,0,0,2
SAMPLE_00233,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00234,2,2,3,4,4,2,3,3,3,3,3,3,3,4,4,4,3,4,3,3,3
SAMPLE_00235,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
SAMPLE_00238,0,0,0,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2
SAMPLE_00239,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
SAMPLE_00241,3,3,3,3,3,3,4,5,4,3,3,4,4,3,4,4,4,4,4,4,4
SAMPLE_00243,5,6,6,7,6,7,7,7,7,7,8,7,7,7,8,8,8,9,8,8,9
SAMPLE_00244,9,10,10,12,15,19,20,23,24,15,16,12,14,9,19,19,18,20,17,11,9
SAMPLE_00246,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
SAMPLE_00247,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
SAMPLE_00249,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,3,2,2,2,2,3
SAMPLE_00250,2,3,2,2,1,1,2,2,4,5,5,5,4,4,3,3,3,2,3,3,4
SAMPLE_00251,1,1,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3
SAMPLE_00252,5,4,5,4,5,5,6,7,6,7,5,5,5,5,5,5,6,5,5,5,7
SAMPLE_00256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
SAMPLE_00259,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00265,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2
SAMPLE_00268,1,1,1,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
SAMPLE_00269,1,1,4,2,4,4,6,4,1,2,0,-1,-1,3,1,1,2,1,5,9,13
SAMPLE_00272,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00283,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3
SAMPLE_00286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00287,1,1,2,3,1,1,2,2,1,2,3,1,1,1,2,2,2,3,1,1,2
SAMPLE_00288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
SAMPLE_00292,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,6,6,6,6,6
SAMPLE_00293,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
SAMPLE_00303,5,4,3,4,2,3,5,4,5,5,7,4,4,8,6,4,2,2,1,2,5
SAMPLE_00304,7,7,8,7,7,7,10,10,10,10,8,8,7,8,6,7,7,7,7,8,11
SAMPLE_00307,28,13,23,90,26,24,38,40,23,-10,58,45,51,50,50,25,48,113,93,42,43
SAMPLE_00308,3,27,94,32,-13,0,-4,37,81,109,29,2,8,2,21,10,36,-16,-33,-4,-12
SAMPLE_00309,3,4,5,4,6,6,7,6,6,7,7,8,8,8,7,8,8,8,9,8,9
SAMPLE_00310,9,7,7,8,8,7,8,10,9,9,10,9,6,7,9,9,12,12,13,12,14
SAMPLE_00312,9,10,11,12,12,13,13,13,14,14,15,15,15,15,16,16,16,17,17,17,17
SAMPLE_00315,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3
SAMPLE_00343,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
SAMPLE_00349,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
SAMPLE_00353,3,2,7,4,1,-1,1,6,4,7,2,2,1,2,6,7,15,14,8,4,0
SAMPLE_00354,819,1787,1684,394,-245,-303,361,365,475,-30,-457,-283,-404,-326,-85,358,-236,-482,-813,-846,-222
SAMPLE_00355,28,67,77,37,10,30,38,24,52,86,52,9,26,18,18,84,105,60,36,116,132
SAMPLE_00358,6,7,8,9,10,8,9,9,10,10,10,10,9,10,11,11,11,11,11,11,12
SAMPLE_00360,6,9,6,7,6,7,8,9,12,11,10,10,8,9,9,12,12,12,12,11,13
SAMPLE_00361,18,16,20,23,18,16,19,24,22,18,22,23,23,21,27,21,24,28,27,22,23
SAMPLE_00362,4,6,6,5,6,7,8,8,7,7,7,7,8,8,8,8,8,8,8,9,9
SAMPLE_00366,7,12,13,22,21,19,21,21,19,14,23,24,21,18,17,13,11,19,21,21,20
SAMPLE_00367,-961,-859,-2127,-830,-1920,-1025,-197,-36,-557,-2579,-1328,-907,1125,1748,673,-501,-1438,13,-729,-1025,-465
SAMPLE_00368,0,8,-2,-7,-15,8,24,32,35,20,3,-14,-3,6,0,8,10,3,0,6,11
SAMPLE_00369,212,248,195,214,134,332,453,343,339,310,331,119,238,233,249,269,403,614,414,417,389
SAMPLE_00371,4,5,6,6,6,6,7,7,7,7,7,7,8,8,8,8,8,8,8,9,9
SAMPLE_00372,6,7,7,7,6,7,7,7,7,7,7,7,7,8,9,9,8,9,8,9,9
SAMPLE_00373,14,15,5,15,13,9,10,19,28,10,13,13,14,19,33,36,17,20,19,15,15
SAMPLE_00374,8,-5,23,-6,-10,-36,6,26,24,50,10,-2,0,25,18,-13,3,10,13,20,26
SAMPLE_00375,14,16,17,18,19,19,20,21,22,22,23,23,23,23,24,25,26,26,26,27,27
SAMPLE_00377,6,7,8,8,9,9,10,12,11,11,10,10,10,10,11,11,12,12,14,13,12
SAMPLE_00378,20,8,6,5,6,9,10,21,9,9,5,6,12,20,36,28,20,15,9,7,10
SAMPLE_00380,33,32,24,36,1,15,7,46,53,21,8,-20,11,44,83,88,50,50,-5,-9,-12
SAMPLE_00383,5,6,7,7,7,8,8,8,8,9,9,9,9,9,9,10,10,10,10,10,10
SAMPLE_00384,13,15,17,17,18,19,20,20,21,21,22,22,23,23,24,24,25,25,25,26,26
SAMPLE_00386,8,10,21,27,25,40,24,32,34,34,30,28,42,27,27,21,26,34,41,53,39
SAMPLE_00387,8,10,11,11,12,12,12,13,13,14,14,14,14,14,15,15,16,16,16,16,17
SAMPLE_00389,9,10,11,12,12,13,13,13,14,14,15,15,15,15,16,16,16,17,17,17,17
SAMPLE_00392,10,11,12,13,13,14,14,15,15,16,16,16,17,17,17,18,18,18,19,19,19
SAMPLE_00393,3,18,-23,-14,33,29,27,5,26,31,39,52,33,14,24,46,46,36,79,58,50
SAMPLE_00395,310,1000,2101,516,684,-140,-828,600,3448,5033,2783,301,-1092,1069,2850,2984,3098,207,-238,-602,-403
SAMPLE_00396,297,727,342,-59,-230,-552,-331,490,1056,188,-3,-147,-294,-294,-35,430,-207,-320,-415,-360,-327
SAMPLE_00397,168,26,118,68,-48,-162,-39,213,84,310,586,628,608,466,557,182,150,219,39,-57,-90
SAMPLE_00398,9431,7618,4654,6312,3654,1722,5171,9333,6723,4997,7062,5449,2841,4047,8105,3609,2412,2956,1062,-440,5705
SAMPLE_00400,-2,40,153,45,29,-25,26,41,99,98,-40,27,52,39,67,46,68,19,54,74,78
SAMPLE_00401,46,53,58,61,63,65,68,70,73,74,76,76,78,78,82,83,86,87,88,89,90
SAMPLE_00403,36,33,37,42,45,48,45,55,45,48,49,48,48,49,61,55,57,56,58,59,61
SAMPLE_00404,151,151,161,175,195,190,207,227,217,226,237,264,241,249,257,250,250,252,264,259,276
SAMPLE_00405,144,696,792,769,362,411,1012,832,1272,641,398,411,713,1006,833,1131,879,865,661,556,942
SAMPLE_00406,225,161,88,131,180,215,173,256,301,161,222,201,243,211,368,374,234,170,200,297,261
SAMPLE_00407,93,106,117,122,128,132,137,142,146,149,153,154,158,158,165,168,173,175,177,180,182
SAMPLE_00409,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4
SAMPLE_00410,1,1,2,3,1,2,3,3,2,2,3,1,1,2,2,2,2,4,2,4,4
SAMPLE_00411,4,6,5,6,6,6,7,7,8,6,7,7,7,8,8,9,8,9,9,8,8
SAMPLE_00413,2,3,4,4,4,3,4,4,4,5,5,4,4,4,4,4,5,5,4,5,5
SAMPLE_00414,7,7,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,7,7,7
SAMPLE_00416,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
SAMPLE_00420,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
SAMPLE_00422,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2
SAMPLE_00424,46,55,65,61,54,47,55,75,83,78,70,65,66,64,75,71,69,74,69,72,70
SAMPLE_00425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00427,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00430,2,4,5,6,0,1,6,5,5,5,7,2,3,6,6,5,5,6,0,1,6
SAMPLE_00431,3,4,5,5,3,2,3,4,6,6,6,5,4,5,4,4,3,4,2,2,2
SAMPLE_00432,38,37,28,25,26,15,23,30,29,35,28,25,9,27,34,39,38,35,31,23,34
SAMPLE_00435,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00440,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00442,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
SAMPLE_00443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2
SAMPLE_00444,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
SAMPLE_00446,2,1,0,1,0,1,2,2,1,2,2,3,2,4,3,2,1,2,2,2,3
SAMPLE_00447,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
SAMPLE_00449,19,13,16,15,19,16,18,25,17,18,19,19,16,16,25,21,26,23,24,21,24
SAMPLE_00450,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
SAMPLE_00453,-21,0,-4,-3,-9,-37,51,20,55,31,34,24,47,121,72,29,16,39,53,23,53
SAMPLE_00454,114,-4,-365,-413,-622,-634,-1,24,200,16,250,30,136,178,20,-164,-410,-190,-163,-105,226
SAMPLE_00455,30,6,12,12,17,21,11,40,17,16,10,22,46,54,75,50,29,13,6,5,5
SAMPLE_00456,3,3,3,3,2,3,3,5,4,4,4,4,3,3,4,4,4,3,2,2,3
SAMPLE_00457,22,30,30,25,29,36,44,28,25,26,19,21,27,30,21,31,35,29,28,37,47
SAMPLE_00459,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,6,5,6,6,6
SAMPLE_00460,16,18,14,10,-2,6,13,23,20,14,19,15,16,11,18,20,15,19,2,-6,-7
