ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
29,2,2,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2
30,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,7,6,6,6,7,6,5,6,6,7,7,6,6,6,8,7,7,6,5,6,4
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,4,7,8,8,7,7,7,5,5,6,8,7,6,7,6,7,9,9,7,7
36,0,0,0,2,1,4,5,5,6,4,7,3,5,5,4,4,3,6,2,3,3
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,3,3,3,4,3,3,3,5,6,5,5,4,4,4,6,6,6,6,5,4
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,21,23,37,37,34,28,19,40,34,42,43,42,32,24,38,35,35,48,48,45,37
43,13,21,43,43,35,20,18,26,33,47,47,36,30,29,35,40,47,52,42,36,28
44,0,3,18,20,17,7,14,2,3,11,17,9,7,21,19,25,37,36,27,19,29
45,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,2,2
46,0,1,2,3,2,2,2,2,2,3,2,2,2,3,2,3,3,3,3,2,3
47,34,43,50,35,39,41,48,64,71,66,54,59,72,76,80,78,75,61,58,63,64
48,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,1
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,5,5,5,5,5,5,5,6,6,6,6,6,6,5,6,5,5,5,5,5,6
51,10,9,8,7,7,7,7,6,7,7,8,10,11,11,10,8,6,7,8,10,10
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2,2,2,2,2,3,4,4,3,3,2,3,2,4,4,3,4,3,4,3,4
54,12,8,6,6,7,9,8,9,4,5,5,7,7,6,9,6,8,8,8,7,7
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,2
67,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
68,3,4,3,4,4,4,4,5,6,6,7,7,6,5,5,6,5,6,6,6,7
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,6,5,3,4,3,4,4,4,5,4,4,4,4,4,5,5,4,4,4,4,4
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,16,18,15,11,9,11,15,19,19,16,13,12,15,18,23,22,18,14,11,14,18
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1
100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
101,1,1,2,2,3,4,4,3,3,4,4,4,5,6,5,4,4,3,4,5,6
102,1,2,2,3,3,3,4,4,4,3,4,3,4,5,5,5,4,5,4,4,5
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,1
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,30,24,19,19,19,24,28,34,26,24,27,23,30,32,36,27,26,34,30,29,26
111,3,2,3,4,4,4,4,5,4,4,3,4,3,3,5,4,4,4,4,3,4
112,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
113,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
114,3,3,2,2,2,3,2,2,2,2,2,3,3,3,3,2,2,2,2,3,3
115,0,1,2,2,3,3,2,2,3,4,4,4,4,2,2,2,3,3,3,3,2
116,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3
117,21,20,13,10,11,14,16,16,16,14,12,13,15,17,17,19,16,12,12,14,15
118,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2
119,10,9,7,7,8,9,8,9,8,8,8,8,10,9,8,7,7,8,7,8,7
120,12,10,8,7,7,9,9,10,10,9,8,8,9,10,11,10,8,7,6,7,8
121,1,2,2,2,2,2,2,3,4,4,4,3,2,2,3,4,3,3,3,3,3
122,2,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1
123,3,3,3,3,3,3,2,2,3,4,4,3,3,3,3,3,4,4,3,3,3
124,10,9,8,7,7,7,7,8,8,8,7,7,8,9,11,10,10,9,8,8,8
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,3,3,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1
129,0,1,1,1,1,1,0,1,1,1,2,1,1,1,2,2,2,2,2,2,1
130,2,2,2,2,2,2,2,2,1,2,3,2,2,3,4,3,4,4,4,2,3
131,3,3,4,4,3,3,2,3,2,3,4,3,3,3,4,4,6,6,4,4,4
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,7,7,7,6,7,7,7,7,7,7,7,6,7,6,7,7,6,6,6,6,6
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,8,7,7,6,6,7,8,9,9,9,8,7,8,10,11,10,10,8,7,7,7
136,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
139,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1
140,0,0,0,1,2,3,3,5,0,0,0,0,2,6,8,3,3,4,6,4,1
141,19,17,22,26,22,27,21,25,21,24,26,27,34,33,35,29,27,28,23,27,22
142,6,9,10,10,12,12,10,11,11,11,11,11,11,9,10,11,11,10,10,12,12
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1,1,1,2,1,1,1,2,2,2,2,1,1,1,2,2,2,3,2,2,1
145,0,68,103,121,65,128,127,132,214,253,252,176,206,214,176,211,222,210,128,164,164
146,50,75,80,79,91,94,83,109,126,128,126,128,120,114,130,126,115,100,112,102,99
147,6,5,4,4,4,4,5,6,6,5,5,3,3,4,5,6,5,5,4,4,5
148,4,5,5,8,7,9,8,7,7,7,8,8,10,8,8,8,8,8,8,9,7
149,7,6,5,5,5,5,5,5,5,5,5,6,7,6,6,5,5,5,6,6,7
150,7,12,9,8,12,22,23,30,27,17,13,11,15,13,20,19,13,11,11,17,15
151,12,18,22,21,10,16,19,37,48,55,54,37,36,38,43,44,36,36,21,27,24
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1
156,12,25,36,36,32,37,34,34,43,55,59,54,59,51,45,44,52,52,44,45,44
157,0,0,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1
158,2,4,4,4,4,4,4,4,7,8,8,7,6,6,6,7,7,7,6,5,6
159,85,81,69,62,67,66,70,74,85,94,92,97,95,88,85,83,77,74,67,61,59
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,60,52,35,36,41,40,44,47,44,39,37,41,33,28,35,35,31,31,34,22,19
162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
163,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
164,33,42,43,50,38,40,43,67,75,79,73,52,53,59,76,76,64,62,41,45,45
165,3,5,6,7,5,6,7,10,11,11,11,10,11,11,10,10,9,9,7,8,9
166,4,5,9,8,7,5,4,8,6,8,5,4,4,4,7,5,7,6,7,6,4
167,4,8,12,12,11,10,9,11,13,13,11,10,9,10,11,14,16,14,12,10,9
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,3,5,5,5,4,4,6,7,8,7,7,6,6,7,8,8,9,8,7,6,7
170,6,10,12,13,13,13,14,17,19,19,20,18,17,17,18,20,19,19,17,17,15
171,4,5,4,4,4,3,3,4,5,5,5,5,4,4,6,7,7,6,5,5,4
172,22,34,34,33,36,42,41,43,51,59,71,62,67,66,63,58,55,48,40,49,47
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
185,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,3,4,5,6,5,4,3,4,5,6,5,4,4,4,5,5,6,5,4,4,4
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,9,11,10,10,9,10,10,11,12,11,10,9,10,10,11,11,11,11,11,10,10
199,2,2,2,1,1,2,2,3,2,2,2,2,3,3,3,3,3,2,1,2,2
200,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,3,3,2,2,2,2
201,1,1,2,2,1,1,1,2,2,2,2,3,2,2,1,1,1,2,2,2,2
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,4,9,10,9,8,9,11,14,19,20,18,13,12,13,16,20,17,15,11,12,12
204,0,1,2,3,3,2,2,2,3,5,6,6,6,4,3,4,4,5,4,3,3
205,16,24,21,19,17,19,22,24,29,27,25,22,24,25,32,36,32,30,25,28,29
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,9,12,14,14,14,11,13,15,18,16,13,14,15,15,13,14,12,12,11,13,9
208,25,22,17,16,15,17,21,24,22,19,17,15,17,20,23,20,18,17,16,16,17
209,13,13,13,11,9,8,9,10,10,11,10,8,8,10,12,12,11,11,9,8,8
210,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
211,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
212,7,7,6,6,6,6,6,7,7,7,7,6,6,6,6,6,6,6,5,5,5
213,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
214,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,2,2,2,2,2
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,0,2,3,4,5,5,5,4,5,4,6,6,6,6,5,7,7,7,7,7,7
221,23,24,21,22,19,18,18,20,21,17,18,17,19,19,20,22,21,25,24,23,18
222,4,6,5,5,5,9,10,12,13,10,8,7,11,12,13,14,13,11,10,11,11
223,7,8,6,4,5,6,8,8,9,8,7,8,7,9,8,10,9,7,6,5,7
224,45,53,46,44,45,42,40,38,53,56,57,58,59,55,54,63,57,51,51,50,52
225,40,33,29,27,29,30,32,31,31,31,29,24,28,32,36,32,31,27,24,28,30
226,1,1,2,1,1,1,1,2,2,3,2,2,1,1,2,3,3,2,2,2,2
227,0,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,3,3,3
228,25,21,18,17,16,16,17,18,18,16,16,14,16,18,20,18,16,16,14,15,17
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
232,1,1,1,2,1,2,2,3,3,2,3,2,3,3,3,3,2,3,2,3,3
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,5,5,5,4,4,3,4,5,6,6,5,4,4,4,5,5,6,5,4,3,3
235,1,1,1,1,0,0,0,1,0,1,1,1,1,2,2,1,1,1,0,1,1
236,2,3,2,2,2,3,3,3,3,2,2,2,4,4,4,4,2,2,3,4,4
237,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,3,4,4,1,1,2,2,4,3,5,3,3,3,2,4,4,5,4,4,4,3
242,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3
243,17,24,30,27,27,24,24,28,31,29,24,22,24,26,28,31,32,31,27,25,26
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,1,1,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,3,3,3,3
247,9,9,8,6,7,8,8,7,8,7,6,6,8,9,9,10,9,8,8,9,9
248,66,62,34,45,29,34,48,64,52,30,38,35,38,59,66,56,36,61,56,60,51
249,4,6,8,8,8,10,12,12,12,11,12,9,9,11,12,13,14,13,10,12,16
250,2,4,3,3,5,7,8,6,5,4,6,6,6,6,6,7,6,6,6,6,5
251,95,83,79,67,56,47,48,51,70,87,89,65,64,64,73,76,75,76,65,62,51
252,2,3,1,1,0,1,2,2,2,2,1,1,0,1,1,2,2,2,3,2,3
253,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1
254,17,13,18,28,25,26,17,25,18,22,20,18,25,20,25,15,17,24,26,41,33
255,17,16,16,22,23,20,25,28,30,26,28,22,22,22,25,28,30,36,32,32,33
256,28,31,32,38,34,38,54,58,51,48,46,33,26,37,39,38,48,54,51,51,61
257,0,6,14,7,3,10,17,18,13,17,11,10,5,4,6,10,18,11,6,3,4
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,3,4,4,3,4,4,4,5,5,4,4,4,4,4,5,5,5,5,5,5,5
261,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,1,0,0,0,0,2,3,3,0,0,0,0,2,4,4,3,1,2,2,3,3
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,7,6,7,13,12,11,10,14,12,15,18,15,14,11,12,10,9,14,12,13,11
272,82,94,96,89,74,74,61,97,122,127,111,83,87,77,97,116,120,120,100,112,80
273,0,2,4,5,5,0,1,2,5,5,5,4,0,1,2,7,10,10,11,6,4
274,2,3,6,8,6,5,7,6,7,8,10,9,9,8,7,7,9,10,10,9,9
275,4,7,12,13,14,13,6,5,2,1,1,3,5,4,6,4,7,3,4,1,2
276,2,2,3,2,2,3,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,16,11,13,12,6,17,19,19,18,16,16,7,19,20,23,20,25,23,11,20,19
279,0,2,3,3,2,2,2,3,3,4,3,2,3,3,4,4,4,4,3,3,2
280,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
281,10,7,2,6,1,9,5,8,8,5,12,12,14,13,24,18,12,10,4,6,7
282,0,1,1,1,1,2,2,1,2,2,3,4,4,4,2,1,1,1,2,1,2
283,4,4,0,2,1,3,2,7,8,6,6,6,7,6,8,7,4,6,6,6,3
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,5,9,10,12,9,3,2,7,10,13,13,11,4,7,10,8,7,6,5,1,3
286,7,8,18,13,12,10,10,17,21,19,14,11,15,25,30,27,24,23,16,18,15
287,1,1,1,2,2,2,0,2,2,2,1,1,1,1,3,2,2,2,1,1,1
288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,21,22,17,18,17,15,17,16,17,15,16,15,14,15,16,17,14,13,14,14,15
295,1,1,1,0,0,0,1,1,1,1,2,3,3,2,2,1,1,1,1,1,1
296,0,1,1,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,1,2,2
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,4,2,4,5,5,6,7,7,5,5,6,6,6,7,7,6,8,8,8,9,10
299,2,3,4,3,3,3,3,3,3,4,3,3,2,3,4,5,5,5,5,4,3
300,5,6,6,9,10,10,10,12,10,9,10,11,11,12,12,11,9,11,11,12,12
301,19,17,14,18,26,25,23,22,22,18,23,30,31,29,28,22,18,21,26,20,17
302,8,7,6,6,5,5,6,8,8,7,7,5,5,7,7,7,7,7,6,6,7
303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
