ID,2023-04-25,2023-04-26,2023-04-27,2023-04-28,2023-04-29,2023-04-30,2023-05-01,2023-05-02,2023-05-03,2023-05-04,2023-05-05,2023-05-06,2023-05-07,2023-05-08,2023-05-09,2023-05-10,2023-05-11,2023-05-12,2023-05-13,2023-05-14,2023-05-15
SAMPLE_00104,3,3,4,4,4,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7
SAMPLE_00105,3,3,1,2,2,3,3,4,3,2,2,2,2,4,5,5,4,5,6,9,12
SAMPLE_00106,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2
SAMPLE_00107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
SAMPLE_00108,1,1,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3
SAMPLE_00109,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00110,10,6,7,8,6,4,9,13,10,9,10,10,5,8,9,9,7,8,4,4,4
SAMPLE_00111,2,2,4,2,2,4,4,3,2,3,2,3,4,6,5,5,4,2,3,3,5
SAMPLE_00112,3,4,4,4,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,7,7
SAMPLE_00113,5,11,11,11,6,8,11,16,15,16,20,19,20,20,15,14,8,7,3,10,9
SAMPLE_00114,3,7,3,7,3,10,0,4,15,8,7,3,12,8,9,14,9,5,3,8,3
SAMPLE_00115,2,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,6
SAMPLE_00116,17,2,26,6,3,2,8,15,2,15,-8,6,-2,19,32,26,22,10,-8,-5,14
SAMPLE_00117,0,6,18,2,8,8,10,8,14,20,1,9,9,13,6,6,17,16,22,23,17
SAMPLE_00118,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00119,4,5,6,6,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10,10,11
SAMPLE_00120,6,5,4,5,6,4,7,5,8,7,4,5,3,6,5,4,4,3,5,3,6
SAMPLE_00121,0,2,2,0,1,2,0,1,2,1,0,2,3,2,2,2,2,3,2,6,4
SAMPLE_00122,5,1,9,4,10,2,6,6,3,7,3,8,1,7,12,5,13,4,13,5,9
SAMPLE_00123,2,0,1,2,2,1,4,4,1,2,6,4,6,5,6,4,7,6,5,0,3
SAMPLE_00124,14,19,17,16,15,11,9,12,16,12,8,4,5,5,13,18,16,17,16,9,10
SAMPLE_00125,3,4,4,4,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,7,7
SAMPLE_00126,3,4,4,4,4,5,5,5,6,6,5,6,6,6,6,7,7,7,7,7,7
SAMPLE_00127,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0
SAMPLE_00128,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00129,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1,2
SAMPLE_00130,0,1,2,0,0,0,2,1,2,2,1,0,1,3,3,2,4,1,1,0,2
SAMPLE_00131,0,1,1,1,0,0,2,4,7,3,2,0,3,6,4,6,3,4,2,1,3
SAMPLE_00132,0,0,1,1,1,1,5,3,3,0,1,1,1,3,1,1,0,1,1,1,3
SAMPLE_00133,3,3,1,-2,-1,1,3,7,7,5,1,2,2,5,7,8,4,4,3,2,2
SAMPLE_00134,4,7,5,6,4,6,10,9,9,7,4,1,3,7,7,9,8,7,5,10,14
SAMPLE_00135,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00136,3,4,4,4,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,7,7
SAMPLE_00137,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00138,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4
SAMPLE_00139,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00140,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4
SAMPLE_00141,3,4,4,4,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,7,7
SAMPLE_00142,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
SAMPLE_00144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00145,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00146,1,3,4,2,2,3,3,12,16,9,1,3,7,10,6,4,3,2,4,4,3
SAMPLE_00147,16,20,21,20,14,21,19,22,13,20,20,16,14,19,22,18,17,17,19,25,32
SAMPLE_00148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00149,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00150,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00151,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4
SAMPLE_00152,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3
SAMPLE_00153,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00154,1,1,2,1,0,0,1,3,4,3,1,1,2,4,3,3,3,3,1,2,1
SAMPLE_00155,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
SAMPLE_00156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00157,144,67,92,23,21,18,82,185,165,117,124,56,107,118,175,168,153,90,59,47,52
SAMPLE_00158,15,20,21,15,18,23,19,18,19,22,18,20,22,20,19,28,30,26,21,27,31
SAMPLE_00159,37,14,67,18,10,1,88,194,196,120,48,9,124,218,164,155,161,160,108,88,95
SAMPLE_00160,216,238,190,154,84,48,111,236,245,202,220,196,134,149,225,239,152,200,167,158,184
SAMPLE_00161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
SAMPLE_00162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
SAMPLE_00163,5,7,8,8,8,9,9,9,10,10,10,10,11,11,12,12,13,13,13,13,13
SAMPLE_00164,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00165,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0
SAMPLE_00166,0,1,1,2,3,1,2,4,3,2,3,2,5,3,2,2,2,4,4,2,3
SAMPLE_00167,10,12,14,14,16,16,19,21,21,20,20,21,22,26,27,26,29,25,25,24,25
SAMPLE_00168,5,6,8,8,7,7,7,7,8,8,8,7,7,8,9,9,10,9,9,9,10
SAMPLE_00169,3,2,3,3,4,3,4,6,5,4,3,4,4,5,6,4,4,4,5,5,4
SAMPLE_00170,3,3,6,6,6,3,5,7,8,7,5,5,3,5,6,4,7,7,6,4,5
SAMPLE_00171,3,4,5,5,5,6,6,6,6,7,7,7,7,7,7,8,8,8,8,8,9
SAMPLE_00172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
SAMPLE_00173,2,3,3,4,4,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6,6
SAMPLE_00174,0,0,0,0,1,0,0,0,0,0,1,2,2,1,0,1,0,1,1,1,1
SAMPLE_00175,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
SAMPLE_00176,12,14,8,11,30,28,27,14,23,11,4,11,14,31,33,27,14,9,18,17,25
SAMPLE_00177,2,-2,5,1,1,1,4,9,3,11,4,2,4,5,5,2,12,6,8,6,9
SAMPLE_00178,11,16,19,16,20,19,11,31,28,20,15,21,28,17,20,20,26,32,31,39,32
SAMPLE_00179,0,-1,0,1,2,1,1,1,1,1,2,2,2,1,1,0,1,1,1,2,2
SAMPLE_00180,2,2,3,3,3,2,3,4,4,4,3,3,3,3,4,3,4,4,4,4,4
SAMPLE_00181,-2,-2,-1,1,2,2,1,-1,-1,1,3,3,4,3,0,0,0,2,3,4,4
SAMPLE_00182,2,2,4,4,4,5,6,6,4,4,4,3,5,5,6,5,5,7,6,7,8
SAMPLE_00183,0,1,2,2,2,2,3,2,2,2,1,2,1,2,2,0,2,0,2,1,2
SAMPLE_00184,13,15,17,15,15,10,7,15,18,21,16,10,6,6,13,18,20,20,15,11,10
SAMPLE_00185,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,2
SAMPLE_00186,0,0,0,1,2,0,1,1,2,2,4,3,2,2,2,1,2,2,3,2,2
SAMPLE_00187,2,2,2,2,3,3,3,4,3,3,3,3,4,4,4,4,4,4,4,4,5
SAMPLE_00188,1,1,2,2,2,1,2,3,4,3,2,3,2,2,2,1,2,2,3,2,2
SAMPLE_00189,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,3,3,4
SAMPLE_00190,3,8,9,12,14,13,12,9,14,17,16,12,11,10,8,8,9,10,9,9,15
SAMPLE_00191,2,2,5,3,2,3,5,2,8,9,4,1,3,4,3,4,8,5,6,6,6
SAMPLE_00192,5,3,3,4,4,3,5,3,0,1,4,7,4,7,6,4,2,1,2,1,7
SAMPLE_00193,2,3,2,3,4,3,4,7,6,5,5,4,5,5,7,6,6,6,6,2,5
SAMPLE_00194,10,11,6,10,7,8,12,13,15,9,15,10,10,8,10,13,13,12,6,8,8
SAMPLE_00195,15,13,14,16,14,15,20,22,20,20,19,11,15,15,18,15,17,18,16,17,21
SAMPLE_00196,8,2,4,4,1,2,3,8,8,8,8,3,6,6,10,9,9,6,2,4,4
SAMPLE_00197,4,3,4,3,3,3,4,2,2,5,4,5,3,8,6,4,3,3,2,4,7
SAMPLE_00198,3,2,2,1,4,1,4,7,9,2,0,5,3,3,5,4,1,1,5,0,1
SAMPLE_00199,6,10,9,9,6,8,10,8,11,11,10,7,10,11,9,10,11,11,9,9,13
SAMPLE_00200,8,6,9,7,3,9,8,11,9,8,9,2,10,8,11,15,11,7,6,9,8
SAMPLE_00201,1,0,2,4,4,6,7,5,5,2,4,4,5,4,4,2,2,3,3,5,5
SAMPLE_00202,2,4,2,2,1,2,1,4,6,3,1,1,2,3,5,7,6,3,3,1,2
SAMPLE_00203,1,0,1,2,2,2,3,2,1,2,2,1,2,3,2,1,1,2,2,2,4
SAMPLE_00204,1,2,2,4,4,5,5,4,5,2,3,3,4,4,3,4,2,4,6,5,4
SAMPLE_00205,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00206,9,7,5,2,3,5,7,9,7,8,7,3,6,7,11,7,9,7,6,5,7
SAMPLE_00207,4,3,6,6,8,5,7,8,10,8,6,5,5,7,5,6,8,6,8,8,7
SAMPLE_00208,5,3,5,5,7,5,7,8,7,8,9,9,9,10,11,9,10,11,12,10,10
SAMPLE_00209,0,-1,0,-2,-2,-1,2,2,2,2,0,-1,1,2,0,0,0,-1,0,-1,1
SAMPLE_00210,11,26,10,18,22,14,17,37,43,18,22,21,38,18,21,39,15,9,29,33,13
SAMPLE_00211,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4
SAMPLE_00212,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,2,1,1,0,0,1
SAMPLE_00213,1,0,1,1,1,1,0,0,0,2,2,2,2,1,2,1,2,3,2,2,0
SAMPLE_00214,-2,-3,-3,0,0,1,-2,-3,-1,1,3,3,4,1,1,-1,0,2,3,5,2
SAMPLE_00215,-1,-1,-2,0,1,0,0,-1,1,1,3,2,2,0,2,1,0,3,4,3,3
SAMPLE_00216,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
SAMPLE_00217,2,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5
SAMPLE_00218,0,2,4,5,6,7,5,4,5,5,5,5,7,5,3,6,6,6,6,7,6
SAMPLE_00219,2,2,3,3,2,3,2,4,4,3,3,1,3,1,2,3,4,5,3,4,2
SAMPLE_00220,2,1,1,1,1,1,1,3,2,1,-1,1,0,1,3,1,1,0,1,0,0
SAMPLE_00221,3,4,1,1,1,2,2,3,5,5,6,5,4,2,3,3,3,4,1,3,2
SAMPLE_00222,10,14,14,13,15,13,14,8,15,15,12,10,10,13,13,14,15,15,14,12,12
SAMPLE_00223,1,4,2,1,1,2,1,2,5,3,3,3,4,3,4,7,4,3,2,3,4
SAMPLE_00224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAMPLE_00225,1,1,-1,2,0,2,1,2,1,1,3,1,4,3,5,4,3,3,0,1,2
SAMPLE_00226,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00227,1,2,2,2,3,2,2,2,3,4,3,3,3,2,2,3,3,4,4,3,3
SAMPLE_00228,2,3,3,3,4,3,2,3,5,6,5,5,5,4,5,6,6,6,7,6,6
SAMPLE_00229,-5,-6,1,1,6,2,0,-4,9,10,8,10,15,9,8,8,15,15,22,18,10
SAMPLE_00230,36,45,36,49,50,48,46,31,41,33,36,26,36,37,43,50,46,64,53,50,51
SAMPLE_00231,0,1,1,2,2,1,1,1,1,2,2,2,3,3,3,4,4,5,5,3,4
SAMPLE_00232,0,1,0,1,1,1,1,0,2,1,1,0,1,1,2,2,0,1,1,0,1
SAMPLE_00233,1,2,1,1,0,1,0,0,1,1,1,0,1,1,1,2,2,1,1,1,0
SAMPLE_00234,1,1,2,2,3,1,1,2,2,2,2,2,1,3,2,2,3,2,2,1,1
SAMPLE_00235,1,1,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3
SAMPLE_00236,-3,-13,155,150,163,2,-13,31,69,158,121,138,132,94,69,12,87,157,224,163,108
SAMPLE_00237,27,18,94,76,97,22,33,67,80,105,86,100,99,93,62,47,76,110,124,109,65
SAMPLE_00238,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAMPLE_00239,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00240,3,4,9,6,6,8,11,9,9,11,8,7,7,7,7,8,11,11,10,10,12
SAMPLE_00241,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3,3,3,2,3,2,3
SAMPLE_00242,-2,0,2,0,4,6,5,1,3,3,5,7,10,4,3,5,5,5,7,7,4
SAMPLE_00243,3,4,4,5,2,4,3,5,4,5,6,5,5,5,6,5,6,7,4,5,6
SAMPLE_00244,5,5,5,5,5,7,8,8,10,7,7,7,7,7,10,11,10,9,10,8,9
SAMPLE_00245,3,3,3,3,4,6,5,4,5,5,3,2,4,4,4,3,4,5,6,7,8
SAMPLE_00246,1,2,1,1,1,1,2,2,3,2,2,2,0,1,2,3,2,2,2,1,2
SAMPLE_00247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2
SAMPLE_00248,11,11,38,9,15,10,27,30,36,42,17,11,24,28,23,28,41,46,38,42,29
SAMPLE_00249,6,3,2,2,0,2,7,6,6,6,8,4,6,10,7,3,0,0,0,3,6
SAMPLE_00250,0,3,1,1,-1,0,1,1,5,5,5,6,4,3,0,2,2,0,0,1,2
SAMPLE_00251,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2
SAMPLE_00252,9,9,10,7,11,7,12,13,12,14,9,9,5,7,8,8,9,11,8,7,12
SAMPLE_00253,2,-3,37,30,33,-3,-2,12,23,45,29,29,31,25,23,9,26,45,57,44,30
SAMPLE_00254,8,10,12,12,13,14,14,15,16,16,16,17,17,17,18,19,20,20,20,20,21
SAMPLE_00255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00256,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00257,2,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,6,6,6,6,6
SAMPLE_00258,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1
SAMPLE_00259,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
SAMPLE_00260,13,24,41,37,69,57,62,41,50,68,90,102,106,107,73,65,79,85,98,118,106
